Id,m1
StatusCode,Complete
Messages,
Full label,us-east-1:AWS/SQS QueueName:attendance-queue ApproximateNumberOfMessagesVisible Average 60
Label,ApproximateNumberOfMessagesVisible
2026/06/01 11:57:00,79338
2026/06/01 11:58:00,79351
2026/06/01 11:59:00,79392
2026/06/01 12:00:00,79483
2026/06/01 12:01:00,79536
2026/06/01 12:02:00,79700
2026/06/01 12:03:00,80017
2026/06/01 12:04:00,80252
2026/06/01 12:05:00,81214
2026/06/01 12:06:00,82024
2026/06/01 12:07:00,82555
2026/06/01 12:08:00,83126
2026/06/01 12:09:00,83651
2026/06/01 12:10:00,84278
2026/06/01 12:11:00,84278
2026/06/01 12:12:00,85702
2026/06/01 12:13:00,86409
2026/06/01 12:14:00,86657
2026/06/01 12:15:00,87934
2026/06/01 12:16:00,89769
2026/06/01 12:17:00,89769
2026/06/01 12:18:00,93587
2026/06/01 12:19:00,96723
2026/06/01 12:20:00,99072
2026/06/01 12:21:00,101286
2026/06/01 12:22:00,103709
2026/06/01 12:23:00,106132
2026/06/01 12:24:00,108351
2026/06/01 12:25:00,110720
2026/06/01 12:26:00,110720
2026/06/01 12:27:00,115452
2026/06/01 12:28:00,117738
2026/06/01 12:29:00,120134
2026/06/01 12:30:00,122410
2026/06/01 12:31:00,124696
2026/06/01 12:32:00,126964
2026/06/01 12:33:00,129067
2026/06/01 12:34:00,130249
2026/06/01 12:35:00,131236
2026/06/01 12:36:00,132432
2026/06/01 12:37:00,133108
2026/06/01 12:38:00,133337
2026/06/01 12:39:00,133552
2026/06/01 12:40:00,133786
2026/06/01 12:41:00,133945
2026/06/01 12:42:00,134211
2026/06/01 12:43:00,134416
2026/06/01 12:44:00,134581
2026/06/01 12:45:00,134917
2026/06/01 12:46:00,135119
2026/06/01 12:47:00,135218
2026/06/01 12:48:00,135569
2026/06/01 12:49:00,135811
2026/06/01 12:50:00,135811
2026/06/01 12:51:00,136127
2026/06/01 12:52:00,136454
2026/06/01 12:53:00,136678
2026/06/01 12:54:00,136754
2026/06/01 12:55:00,136960
2026/06/01 12:56:00,137362
