Id,m1
2026/06/01 14:23:00,0
2026/06/01 14:24:00,0
2026/06/01 14:25:00,0
2026/06/01 14:26:00,0
2026/06/01 14:27:00,0
2026/06/01 14:28:00,0
2026/06/01 14:29:00,0
2026/06/01 14:30:00,0
2026/06/01 14:31:00,0
2026/06/01 14:32:00,0
2026/06/01 14:33:00,0
2026/06/01 14:34:00,0
2026/06/01 14:35:00,0
2026/06/01 14:36:00,0
2026/06/01 14:37:00,0
2026/06/01 14:38:00,0
2026/06/01 14:39:00,0
2026/06/01 14:40:00,0
2026/06/01 14:41:00,0
2026/06/01 14:42:00,0
2026/06/01 14:43:00,0
2026/06/01 14:44:00,0
2026/06/01 14:45:00,0
2026/06/01 14:46:00,0
2026/06/01 14:47:00,0
2026/06/01 14:48:00,0
2026/06/01 14:49:00,0
2026/06/01 14:50:00,0
2026/06/01 14:51:00,0
2026/06/01 14:52:00,0
2026/06/01 14:53:00,0
2026/06/01 14:54:00,0
2026/06/01 14:55:00,0
2026/06/01 14:56:00,0
2026/06/01 14:57:00,0
2026/06/01 14:58:00,0
2026/06/01 14:59:00,0
2026/06/01 15:00:00,0
2026/06/01 15:01:00,0
2026/06/01 15:02:00,0
2026/06/01 15:03:00,0
2026/06/01 15:04:00,0
2026/06/01 15:05:00,0
2026/06/01 15:06:00,0
2026/06/01 15:07:00,0
2026/06/01 15:08:00,0
2026/06/01 15:09:00,0
2026/06/01 15:10:00,0
2026/06/01 15:11:00,0
2026/06/01 15:12:00,0
2026/06/01 15:13:00,0
2026/06/01 15:14:00,0
2026/06/01 15:15:00,0
2026/06/01 15:16:00,0
2026/06/01 15:17:00,0
2026/06/01 15:18:00,0
2026/06/01 15:19:00,0
2026/06/01 15:20:00,0
2026/06/01 15:21:00,0
2026/06/01 15:22:00,0
2026/06/01 15:23:00,0
2026/06/01 15:24:00,0
2026/06/01 15:25:00,0
2026/06/01 15:26:00,0
2026/06/01 15:27:00,0
2026/06/01 15:28:00,0
2026/06/01 15:29:00,0
2026/06/01 15:30:00,0
2026/06/01 15:31:00,0
2026/06/01 15:32:00,0
2026/06/01 15:33:00,0
2026/06/01 15:34:00,0
2026/06/01 15:35:00,0
2026/06/01 15:36:00,0
2026/06/01 15:37:00,0
2026/06/01 15:38:00,0
2026/06/01 15:39:00,0
2026/06/01 15:40:00,1
2026/06/01 15:41:00,1
2026/06/01 15:42:00,21
2026/06/01 15:43:00,62
2026/06/01 15:44:00,129
2026/06/01 15:45:00,216
2026/06/01 15:46:00,349
2026/06/01 15:47:00,742
2026/06/01 15:48:00,1384
2026/06/01 15:49:00,2035
2026/06/01 15:50:00,2035
2026/06/01 15:51:00,3349
2026/06/01 15:52:00,4016
2026/06/01 15:53:00,4667
2026/06/01 15:54:00,5341
2026/06/01 15:55:00,5971
2026/06/01 15:56:00,6626
2026/06/01 15:57:00,7296
2026/06/01 15:58:00,7988
2026/06/01 15:59:00,8878
2026/06/01 16:00:00,9892
2026/06/01 16:01:00,11195
2026/06/01 16:02:00,12542
2026/06/01 16:03:00,12542
2026/06/01 16:04:00,15240
2026/06/01 16:05:00,16576
2026/06/01 16:06:00,17646
2026/06/01 16:07:00,19251
2026/06/01 16:08:00,20577
2026/06/01 16:09:00,21880
2026/06/01 16:10:00,23177
2026/06/01 16:11:00,24104
2026/06/01 16:12:00,25027
2026/06/01 16:13:00,26203
2026/06/01 16:14:00,28542
2026/06/01 16:15:00,29474
2026/06/01 16:16:00,30503
2026/06/01 16:17:00,32298
2026/06/01 16:18:00,33393
2026/06/01 16:19:00,33393
2026/06/01 16:20:00,34801
2026/06/01 16:21:00,35022
2026/06/01 16:22:00,35230
2026/06/01 16:23:00,35432
2026/06/01 16:24:00,35656
2026/06/01 16:25:00,35881
2026/06/01 16:26:00,36058
2026/06/01 16:27:00,36281
2026/06/01 16:28:00,36515
2026/06/01 16:29:00,36741
2026/06/01 16:30:00,36945
2026/06/01 16:31:00,37107
2026/06/01 16:32:00,37310
2026/06/01 16:33:00,37543
2026/06/01 16:34:00,37776
2026/06/01 16:35:00,37936
2026/06/01 16:36:00,38235
2026/06/01 16:37:00,38407
2026/06/01 16:38:00,38571
2026/06/01 16:39:00,38856
2026/06/01 16:40:00,39123
2026/06/01 16:41:00,39123
2026/06/01 16:42:00,39206
2026/06/01 16:43:00,39206
2026/06/01 16:44:00,39206
2026/06/01 16:45:00,39206
2026/06/01 16:46:00,39206
2026/06/01 16:47:00,39206
2026/06/01 16:48:00,39206
2026/06/01 16:49:00,39206
2026/06/01 16:50:00,39206
2026/06/01 16:51:00,39206
2026/06/01 16:52:00,39206
2026/06/01 16:53:00,39206
2026/06/01 16:54:00,39206
2026/06/01 16:55:00,39206
2026/06/01 16:56:00,39206
2026/06/01 16:57:00,39206
2026/06/01 16:58:00,39206
2026/06/01 16:59:00,39206
2026/06/01 17:00:00,39206
2026/06/01 17:01:00,39206
2026/06/01 17:02:00,39206
2026/06/01 17:03:00,39206
2026/06/01 17:04:00,39206
2026/06/01 17:05:00,39206
2026/06/01 17:06:00,39206
2026/06/01 17:07:00,39206
2026/06/01 17:08:00,39206
2026/06/01 17:09:00,39206
2026/06/01 17:10:00,39206
2026/06/01 17:11:00,39206
2026/06/01 17:12:00,39206
2026/06/01 17:13:00,39206
2026/06/01 17:14:00,39206
2026/06/01 17:15:00,39206
2026/06/01 17:16:00,39206
2026/06/01 17:17:00,39206
2026/06/01 17:18:00,39206
2026/06/01 17:19:00,39206
2026/06/01 17:20:00,39206
2026/06/01 17:21:00,39212
