Id,m1
2026/05/24 21:34:00,
2026/05/24 21:35:00,3.40838133544459
2026/05/24 21:36:00,
2026/05/24 21:37:00,
2026/05/24 21:38:00,
2026/05/24 21:39:00,
2026/05/24 21:40:00,0.1633036381655365
2026/05/24 21:41:00,
2026/05/24 21:42:00,
2026/05/24 21:43:00,
2026/05/24 21:44:00,
2026/05/24 21:45:00,0.150025049905194
2026/05/24 21:46:00,
2026/05/24 21:47:00,
2026/05/24 21:48:00,
2026/05/24 21:49:00,
2026/05/24 21:50:00,0.14831137624638385
2026/05/24 21:51:00,
2026/05/24 21:52:00,
2026/05/24 21:53:00,
2026/05/24 21:54:00,
2026/05/24 21:55:00,0.1516991284068106
2026/05/24 21:56:00,
2026/05/24 21:57:00,
2026/05/24 21:58:00,
2026/05/24 21:59:00,
2026/05/24 22:00:00,0.14999563146372089
2026/05/24 22:01:00,
2026/05/24 22:02:00,
2026/05/24 22:03:00,
2026/05/24 22:04:00,
2026/05/24 22:05:00,0.15166965793011178
2026/05/24 22:06:00,
2026/05/24 22:07:00,
2026/05/24 22:08:00,
2026/05/24 22:09:00,
2026/05/24 22:10:00,0.15272795999029154
